loan_amnt,term,int_rate,grade,emp_length,home_ownership,annual_inc,purpose,dti,delinq_2yrs,fico_score,inq_last_6mths,open_acc,revol_util,total_acc,tot_cur_bal,total_rev_hi_lim,num_tl_op_past_12m,acc_now_delinq,pub_rec_bankruptcies
19000.0,36,6.49,0,10,2,54000.0,1,28.09,0.0,747.0,0.0,21.0,28.4,38.0,217800.0,101500.0,3.0,0.0,0.0
30000.0,36,11.48,1,10,0,101000.0,0,5.98,0.0,707.0,0.0,7.0,71.4,17.0,20989.0,29400.0,0.0,0.0,0.0
2500.0,36,15.31,2,0,2,42000.0,0,25.94,0.0,697.0,2.0,4.0,87.0,25.0,39020.0,10000.0,2.0,0.0,0.0
6000.0,36,5.32,0,10,2,74000.0,0,16.64,0.0,707.0,1.0,9.0,52.0,27.0,204678.0,35800.0,0.0,0.0,1.0
11650.0,60,10.49,1,10,2,71000.0,0,2.42,0.0,697.0,2.0,4.0,54.5,34.0,188954.0,10800.0,3.0,0.0,0.0
30000.0,60,21.49,3,5,2,70000.0,0,15.81,0.0,682.0,0.0,7.0,89.9,19.0,173790.0,3100.0,3.0,0.0,0.0
14800.0,36,15.31,2,1,2,37000.0,0,4.8,3.0,662.0,0.0,7.0,46.1,13.0,4839.0,10500.0,2.0,0.0,0.0
26000.0,36,5.32,0,2,0,170000.0,0,7.41,1.0,702.0,0.0,6.0,16.3,13.0,18151.0,23700.0,0.0,0.0,0.0
30000.0,36,24.49,4,2,1,100000.0,9,0.0,0.0,732.0,0.0,5.0,0.0,18.0,263742.0,7400.0,0.0,0.0,0.0
6000.0,36,8.59,0,10,2,45000.0,12,20.03,0.0,712.0,0.0,19.0,17.8,26.0,158838.0,33400.0,8.0,0.0,0.0
17500.0,60,11.99,2,1,2,35000.0,2,17.17,1.0,722.0,1.0,14.0,20.6,27.0,69383.0,129900.0,2.0,0.0,0.0
15000.0,36,7.89,0,9,1,70000.0,0,28.52,0.0,702.0,2.0,36.0,20.9,78.0,39543.0,126100.0,7.0,0.0,0.0
35000.0,36,7.89,0,9,1,126000.0,1,18.49,0.0,717.0,1.0,17.0,35.7,39.0,179863.0,89800.0,2.0,0.0,0.0
11650.0,60,25.88,5,6,0,52000.0,0,15.81,0.0,687.0,2.0,9.0,32.0,11.0,15374.0,14600.0,4.0,0.0,0.0
10000.0,36,9.75,1,4,0,95000.0,1,11.05,0.0,722.0,0.0,11.0,32.2,12.0,20290.0,17600.0,2.0,0.0,0.0
25000.0,60,29.49,5,10,0,70000.0,1,21.25,0.0,687.0,1.0,10.0,83.9,15.0,42714.0,34700.0,1.0,0.0,0.0
3500.0,36,13.67,2,4,2,25000.0,0,20.6,0.0,702.0,0.0,17.0,99.5,33.0,142583.0,5300.0,1.0,0.0,0.0
20000.0,60,14.46,2,1,0,110000.0,0,7.2,1.0,682.0,1.0,8.0,59.6,18.0,23593.0,7700.0,3.0,0.0,0.0
11525.0,60,25.29,4,10,2,136000.0,0,14.47,1.0,672.0,1.0,10.0,32.9,27.0,776384.0,16600.0,7.0,0.0,0.0
10650.0,36,8.39,1,-1,1,21325.0,0,33.15,0.0,687.0,0.0,7.0,52.5,21.0,28545.0,16000.0,2.0,0.0,0.0
11250.0,36,6.49,0,2,0,76000.0,0,15.96,0.0,772.0,0.0,12.0,29.1,23.0,24738.0,14000.0,2.0,0.0,0.0
20000.0,60,15.31,2,9,0,78000.0,1,18.71,0.0,692.0,0.0,8.0,42.8,16.0,48265.0,13600.0,2.0,0.0,0.0
40000.0,60,13.99,2,10,2,185000.0,2,1.58,0.0,682.0,0.0,9.0,50.1,34.0,23168.0,44100.0,1.0,0.0,0.0
18000.0,60,11.99,2,6,0,86000.0,0,16.73,0.0,687.0,0.0,12.0,65.7,14.0,25745.0,22900.0,2.0,0.0,0.0
12000.0,36,11.47,1,10,0,42000.0,0,28.2,2.0,662.0,0.0,9.0,58.1,13.0,23840.0,7200.0,1.0,0.0,0.0
25000.0,60,22.74,4,10,1,110000.0,2,15.3,29.0,692.0,2.0,14.0,84.3,94.0,517048.0,29000.0,5.0,0.0,0.0
6000.0,36,19.53,3,10,2,110000.0,0,25.21,0.0,677.0,2.0,17.0,65.4,25.0,489773.0,72600.0,2.0,0.0,0.0
11600.0,36,11.49,1,3,1,58000.0,2,11.26,0.0,687.0,0.0,10.0,76.1,23.0,20388.0,8900.0,2.0,0.0,0.0
6025.0,36,15.99,2,6,0,20000.0,0,27.43,0.0,702.0,1.0,7.0,31.8,8.0,16098.0,17100.0,4.0,0.0,0.0
12500.0,60,9.17,1,10,2,100200.0,0,16.17,0.0,717.0,0.0,15.0,55.9,23.0,43759.0,28100.0,0.0,0.0,0.0
23000.0,36,8.39,1,10,2,102000.0,1,10.75,0.0,707.0,0.0,10.0,95.7,22.0,189524.0,44700.0,2.0,0.0,0.0
12000.0,60,15.59,2,-1,1,50000.0,2,26.14,0.0,662.0,0.0,14.0,72.6,31.0,36559.0,19900.0,2.0,0.0,1.0
19750.0,60,17.99,3,3,0,52000.0,0,28.5,0.0,682.0,0.0,11.0,65.2,28.0,36498.0,23200.0,1.0,0.0,0.0
4000.0,36,11.49,1,9,0,33000.0,0,25.1,1.0,677.0,0.0,5.0,58.6,8.0,44437.0,7000.0,2.0,0.0,0.0
25000.0,36,7.89,0,1,2,87500.0,1,27.68,0.0,687.0,1.0,34.0,59.3,53.0,364621.0,72100.0,4.0,0.0,0.0
8400.0,36,11.44,1,2,0,31200.0,0,32.5,0.0,737.0,0.0,12.0,42.1,21.0,25958.0,43600.0,3.0,0.0,0.0
10000.0,60,7.39,0,3,1,90000.0,12,9.9,0.0,732.0,0.0,10.0,65.9,22.0,177904.0,35700.0,1.0,0.0,0.0
13000.0,36,9.16,1,10,2,55000.0,0,33.41,1.0,682.0,0.0,11.0,47.5,29.0,60845.0,23900.0,1.0,0.0,0.0
8525.0,36,22.39,4,4,0,90000.0,0,1.69,0.0,672.0,1.0,4.0,62.8,7.0,2764.0,4400.0,3.0,0.0,0.0
8050.0,36,9.75,1,9,2,77000.0,1,16.97,1.0,662.0,0.0,7.0,74.1,14.0,211377.0,9100.0,1.0,1.0,0.0
15000.0,36,11.99,2,10,2,48000.0,0,17.82,0.0,717.0,1.0,13.0,25.8,24.0,166846.0,31400.0,6.0,0.0,0.0
15000.0,36,12.79,2,2,2,110000.0,0,2.21,0.0,667.0,1.0,5.0,53.5,10.0,269605.0,11900.0,1.0,0.0,0.0
24000.0,36,5.32,0,10,2,160000.0,12,18.14,0.0,722.0,0.0,14.0,64.3,27.0,357339.0,47700.0,1.0,0.0,0.0
40000.0,60,12.99,2,10,2,72000.0,0,33.32,0.0,697.0,0.0,20.0,73.3,28.0,235142.0,57200.0,1.0,0.0,0.0
9125.0,36,14.99,2,8,2,40000.0,1,21.0,1.0,687.0,2.0,26.0,41.0,40.0,129865.0,36500.0,6.0,0.0,1.0
24000.0,36,5.32,0,8,2,208000.0,0,16.73,0.0,757.0,1.0,18.0,31.6,43.0,620495.0,136500.0,3.0,0.0,0.0
8400.0,36,11.47,1,0,0,95000.0,8,4.64,0.0,732.0,0.0,5.0,46.6,17.0,22948.0,24400.0,2.0,0.0,0.0
15000.0,60,15.99,2,9,2,110000.0,12,18.29,1.0,692.0,0.0,15.0,62.4,24.0,192563.0,9900.0,2.0,0.0,0.0
13000.0,60,12.99,2,10,2,48000.0,1,12.78,0.0,687.0,0.0,6.0,65.3,17.0,21930.0,19700.0,4.0,0.0,0.0
6000.0,36,7.89,0,3,0,75000.0,0,7.22,0.0,737.0,1.0,9.0,32.9,15.0,116840.0,12300.0,0.0,0.0,1.0
2500.0,36,8.24,1,5,0,111000.0,12,19.89,0.0,672.0,0.0,16.0,42.8,42.0,299877.0,43700.0,2.0,0.0,0.0
10000.0,36,9.75,1,0,0,30000.0,0,14.68,0.0,727.0,0.0,3.0,66.3,7.0,10405.0,15700.0,0.0,0.0,0.0
7000.0,36,7.89,0,9,2,57000.0,0,25.35,1.0,682.0,1.0,7.0,21.2,17.0,167271.0,3500.0,1.0,0.0,0.0
35000.0,36,16.99,3,10,2,75000.0,12,28.24,3.0,662.0,1.0,33.0,34.0,44.0,197214.0,156500.0,1.0,0.0,0.0
14400.0,36,6.49,0,5,0,72000.0,1,18.68,0.0,702.0,0.0,10.0,43.0,30.0,39519.0,53000.0,1.0,0.0,0.0
15000.0,36,8.49,1,5,0,91281.21,1,4.19,0.0,667.0,0.0,12.0,39.8,13.0,11413.0,28700.0,3.0,0.0,0.0
9600.0,36,14.85,2,10,2,89000.0,0,16.36,0.0,662.0,4.0,22.0,52.8,30.0,163781.0,25300.0,3.0,0.0,1.0
8000.0,36,12.79,2,2,2,80000.0,2,15.03,0.0,702.0,0.0,17.0,81.6,48.0,178112.0,20500.0,0.0,0.0,0.0
17525.0,36,21.18,4,4,2,80000.0,0,36.13,0.0,677.0,1.0,18.0,54.1,33.0,274510.0,34300.0,4.0,0.0,0.0
28000.0,36,7.99,0,3,2,130000.0,0,16.22,0.0,742.0,0.0,13.0,37.0,25.0,473868.0,94800.0,2.0,0.0,0.0
14125.0,60,24.99,5,10,2,47000.0,0,26.43,0.0,687.0,0.0,11.0,88.6,70.0,103439.0,13100.0,4.0,0.0,0.0
10000.0,36,18.99,3,-1,2,84500.0,1,41.1,1.0,662.0,1.0,12.0,85.0,30.0,259986.0,31200.0,1.0,0.0,0.0
8000.0,36,7.49,0,-1,2,83000.0,1,18.54,0.0,727.0,1.0,13.0,35.1,44.0,178696.0,43400.0,0.0,0.0,0.0
14000.0,60,19.53,3,9,0,45000.0,0,34.35,1.0,712.0,1.0,15.0,27.3,34.0,37236.0,28600.0,2.0,0.0,1.0
10000.0,60,11.47,1,10,2,52000.0,0,15.02,2.0,687.0,1.0,10.0,66.0,24.0,322982.0,11000.0,1.0,0.0,0.0
13200.0,36,12.99,2,8,0,40000.0,0,16.54,0.0,662.0,0.0,5.0,74.2,12.0,16994.0,5300.0,2.0,0.0,0.0
3000.0,36,15.59,2,7,2,92000.0,0,11.4,1.0,682.0,0.0,7.0,72.6,27.0,224410.0,8200.0,5.0,0.0,0.0
4750.0,36,25.88,5,-1,1,13200.0,1,24.36,0.0,702.0,0.0,4.0,84.7,4.0,10587.0,12500.0,1.0,0.0,0.0
15725.0,60,14.49,2,6,2,93000.0,1,23.17,0.0,692.0,0.0,13.0,33.7,25.0,342158.0,30100.0,4.0,0.0,0.0
10000.0,36,9.16,1,10,0,130000.0,0,12.06,3.0,692.0,0.0,6.0,77.5,27.0,46681.0,14700.0,0.0,0.0,0.0
2500.0,36,10.78,1,10,2,80000.0,12,17.75,0.0,662.0,1.0,5.0,66.7,26.0,444952.0,16800.0,3.0,0.0,1.0
20000.0,36,18.99,3,10,0,73478.08,0,28.16,0.0,692.0,0.0,7.0,96.4,14.0,62627.0,11500.0,1.0,0.0,0.0
20150.0,36,9.75,1,6,2,50000.0,0,9.03,0.0,712.0,1.0,20.0,45.3,35.0,151793.0,41000.0,4.0,0.0,0.0
15000.0,36,8.39,1,8,2,99105.0,0,4.3,0.0,702.0,2.0,7.0,69.0,13.0,293198.0,27200.0,2.0,0.0,0.0
24000.0,60,17.99,3,10,2,125000.0,0,26.21,0.0,702.0,1.0,15.0,78.6,35.0,238259.0,92400.0,5.0,0.0,0.0
12000.0,36,6.97,0,10,2,129000.0,0,23.19,0.0,692.0,0.0,14.0,55.4,37.0,232639.0,50900.0,7.0,0.0,0.0
15000.0,60,10.75,1,0,2,58000.0,0,30.35,0.0,717.0,0.0,16.0,41.8,34.0,260792.0,33400.0,3.0,0.0,1.0
24000.0,36,12.74,2,10,1,97208.0,0,19.3,0.0,707.0,1.0,10.0,56.5,18.0,45647.0,59200.0,0.0,0.0,0.0
5000.0,36,6.99,0,6,2,55845.0,1,13.3,0.0,727.0,0.0,22.0,7.0,24.0,95767.0,58360.0,4.0,0.0,0.0
21000.0,60,26.57,5,9,0,42000.0,0,28.54,0.0,662.0,1.0,23.0,48.7,37.0,34897.0,39400.0,8.0,0.0,0.0
35000.0,36,19.53,3,5,2,111000.0,0,9.1,0.0,702.0,0.0,3.0,102.9,11.0,50997.0,43000.0,1.0,0.0,0.0
25000.0,36,8.39,1,4,2,140000.0,1,37.36,0.0,727.0,0.0,31.0,28.3,52.0,212949.0,108200.0,3.0,0.0,0.0
20000.0,36,11.99,2,10,2,93000.0,2,3.1,0.0,702.0,2.0,4.0,32.7,11.0,10616.0,32500.0,2.0,0.0,0.0
9600.0,36,9.49,1,5,0,55000.0,0,16.1,0.0,712.0,0.0,10.0,23.6,19.0,19902.0,18200.0,2.0,0.0,0.0
24000.0,60,13.67,2,10,0,59717.0,0,17.32,0.0,672.0,1.0,9.0,50.3,12.0,152554.0,50400.0,3.0,0.0,0.0
5500.0,36,10.49,1,10,2,55000.0,1,14.62,0.0,667.0,2.0,12.0,51.3,27.0,17044.0,9300.0,4.0,0.0,1.0
34300.0,60,24.74,4,3,2,78000.0,0,17.03,0.0,662.0,0.0,10.0,72.1,12.0,37653.0,16300.0,1.0,0.0,0.0
18000.0,60,28.69,5,3,2,130000.0,2,9.33,0.0,697.0,4.0,14.0,30.0,41.0,37236.0,14850.0,5.0,0.0,1.0
10000.0,36,12.74,2,10,0,70000.0,0,33.77,0.0,712.0,0.0,13.0,52.3,21.0,48708.0,46500.0,2.0,0.0,0.0
6700.0,36,6.49,0,1,2,110000.0,0,16.07,0.0,782.0,0.0,9.0,5.7,23.0,48242.0,11500.0,0.0,0.0,0.0
11000.0,36,11.49,1,5,2,60000.0,0,14.26,0.0,672.0,0.0,14.0,51.9,23.0,184645.0,20100.0,3.0,0.0,0.0
8000.0,36,14.46,2,5,2,39000.0,0,38.09,2.0,667.0,0.0,11.0,65.9,41.0,124511.0,13300.0,3.0,0.0,0.0
35000.0,60,19.99,4,10,2,82000.0,0,14.15,1.0,702.0,0.0,12.0,51.1,24.0,283749.0,10900.0,1.0,0.0,0.0
15000.0,36,9.16,1,3,2,52000.0,0,22.48,0.0,662.0,0.0,7.0,81.1,18.0,130133.0,2800.0,3.0,0.0,0.0
10000.0,36,10.75,1,5,0,58000.0,12,24.54,0.0,702.0,0.0,9.0,71.8,22.0,20192.0,4300.0,0.0,0.0,0.0
6500.0,36,10.49,1,0,1,55000.0,1,14.92,0.0,692.0,0.0,4.0,81.0,7.0,38575.0,7100.0,0.0,0.0,0.0
13000.0,36,24.49,4,5,0,123000.0,3,7.44,1.0,667.0,2.0,13.0,33.6,22.0,11789.0,9200.0,5.0,0.0,0.0
2000.0,36,12.74,2,5,1,97000.0,12,17.2,0.0,667.0,1.0,23.0,98.3,53.0,504897.0,2900.0,5.0,0.0,0.0
13850.0,36,13.99,2,3,2,57000.0,0,26.67,0.0,712.0,0.0,8.0,32.0,17.0,171914.0,13400.0,3.0,0.0,0.0
10050.0,36,17.99,3,2,2,80000.0,0,17.84,0.0,662.0,2.0,14.0,40.9,23.0,253501.0,26900.0,6.0,0.0,0.0
1000.0,36,16.99,3,0,0,80000.0,12,20.02,0.0,677.0,0.0,11.0,94.6,16.0,44526.0,35000.0,1.0,0.0,0.0
3600.0,36,9.8,1,5,0,70000.0,0,21.7,0.0,662.0,0.0,13.0,90.3,18.0,27715.0,11300.0,1.0,0.0,0.0
4350.0,36,12.99,2,10,2,61000.0,0,14.85,0.0,672.0,1.0,16.0,27.5,30.0,97245.0,4400.0,2.0,0.0,1.0
12000.0,36,8.59,0,5,0,60000.0,0,23.12,1.0,712.0,0.0,8.0,39.6,29.0,89815.0,28700.0,1.0,0.0,0.0
16800.0,60,13.49,2,3,2,60000.0,0,19.02,1.0,752.0,0.0,17.0,17.9,47.0,76634.0,35500.0,2.0,0.0,0.0
7625.0,36,13.49,2,6,1,19086.0,1,19.56,0.0,662.0,0.0,5.0,65.0,13.0,7167.0,6200.0,1.0,0.0,0.0
35000.0,60,7.89,0,10,2,72000.0,0,15.43,0.0,752.0,0.0,11.0,34.0,24.0,101034.0,103900.0,2.0,0.0,0.0
32000.0,36,11.99,2,1,2,175000.0,2,3.49,0.0,682.0,0.0,13.0,39.3,29.0,391850.0,43400.0,4.0,0.0,1.0
25925.0,60,25.69,5,9,0,76000.0,3,15.6,0.0,717.0,1.0,13.0,19.8,22.0,34790.0,34200.0,2.0,0.0,0.0
13200.0,60,22.74,4,9,2,70000.0,2,23.64,0.0,692.0,0.0,8.0,61.4,18.0,202174.0,20700.0,4.0,0.0,1.0
15000.0,36,13.99,2,3,0,42000.0,0,37.14,2.0,697.0,2.0,17.0,21.8,35.0,84723.0,14900.0,2.0,2.0,0.0
3000.0,36,10.99,1,3,0,50000.0,1,17.31,0.0,692.0,1.0,15.0,50.6,16.0,79037.0,7000.0,0.0,0.0,0.0
3000.0,36,17.99,3,-1,0,19000.0,8,6.95,0.0,717.0,0.0,17.0,47.9,30.0,114961.0,5800.0,2.0,0.0,0.0
3400.0,36,15.59,2,1,0,10000.0,1,17.05,0.0,672.0,0.0,6.0,72.8,6.0,12600.0,5200.0,2.0,0.0,0.0
5000.0,36,7.39,0,10,2,85000.0,0,4.66,0.0,662.0,0.0,7.0,44.7,29.0,375792.0,26100.0,2.0,0.0,1.0
20000.0,36,9.16,1,3,0,70000.0,0,25.28,0.0,727.0,1.0,25.0,23.9,42.0,84178.0,11300.0,2.0,0.0,0.0
28000.0,36,10.99,1,4,0,110000.0,0,21.41,0.0,692.0,0.0,19.0,51.0,30.0,127230.0,82500.0,4.0,0.0,0.0
8000.0,36,15.59,2,2,0,29164.0,12,15.84,0.0,727.0,1.0,10.0,7.6,14.0,20425.0,45400.0,8.0,0.0,0.0
15000.0,36,10.49,1,10,2,90000.0,2,8.73,0.0,702.0,1.0,9.0,31.5,22.0,274535.0,17500.0,0.0,0.0,0.0
2050.0,36,12.74,2,0,1,33000.0,0,24.76,0.0,682.0,0.0,12.0,50.9,20.0,28357.0,8300.0,3.0,0.0,0.0
9000.0,36,17.99,3,10,2,34000.0,2,21.33,1.0,677.0,0.0,7.0,85.4,22.0,71343.0,11100.0,0.0,0.0,0.0
12000.0,36,11.47,1,3,0,60000.0,1,4.06,0.0,667.0,0.0,5.0,44.5,8.0,7705.0,17300.0,2.0,0.0,0.0
24000.0,36,6.49,0,2,2,80000.0,0,18.84,0.0,797.0,0.0,12.0,28.9,22.0,259548.0,68700.0,1.0,0.0,0.0
4800.0,36,11.49,1,10,2,47000.0,0,18.0,0.0,667.0,0.0,8.0,36.1,22.0,98609.0,11700.0,3.0,0.0,0.0
4000.0,36,12.99,2,1,2,59000.0,12,23.54,0.0,742.0,1.0,16.0,40.5,30.0,173332.0,70600.0,2.0,0.0,0.0
20000.0,36,22.74,4,10,2,80000.0,0,26.19,0.0,677.0,0.0,11.0,93.3,17.0,201868.0,14700.0,4.0,0.0,0.0
25000.0,36,5.32,0,8,2,194000.0,0,12.62,2.0,697.0,0.0,15.0,61.3,33.0,296852.0,40900.0,1.0,0.0,0.0
7675.0,36,11.47,1,10,2,102000.0,0,21.24,0.0,692.0,1.0,12.0,98.4,18.0,386720.0,13400.0,3.0,0.0,0.0
15000.0,36,10.49,1,3,0,105000.0,0,12.46,0.0,682.0,0.0,13.0,62.8,22.0,57103.0,9900.0,1.0,0.0,0.0
30800.0,60,12.74,2,0,2,125000.0,1,6.25,0.0,692.0,1.0,7.0,60.0,20.0,573544.0,28501.0,3.0,0.0,0.0
6000.0,36,5.32,0,2,1,50000.0,1,9.41,1.0,717.0,0.0,16.0,16.6,39.0,10554.0,63500.0,0.0,0.0,0.0
17600.0,36,12.74,2,10,2,90000.0,2,25.67,0.0,777.0,0.0,18.0,3.0,52.0,376401.0,261100.0,7.0,0.0,0.0
28550.0,36,17.99,3,4,0,340000.0,0,2.23,0.0,727.0,2.0,22.0,1.4,61.0,148644.0,12500.0,11.0,0.0,0.0
18000.0,36,9.16,1,1,0,65000.0,0,6.91,0.0,707.0,0.0,6.0,51.8,9.0,14546.0,28100.0,1.0,0.0,0.0
10225.0,36,15.59,2,10,2,55000.0,1,30.33,0.0,667.0,1.0,11.0,58.0,17.0,248733.0,31800.0,3.0,0.0,1.0
15000.0,60,15.59,2,2,0,60000.0,12,12.36,0.0,692.0,0.0,15.0,12.7,27.0,43970.0,41700.0,2.0,0.0,0.0
1800.0,36,7.49,0,10,2,64146.0,11,18.84,0.0,737.0,1.0,23.0,14.0,63.0,41415.0,76800.0,5.0,0.0,0.0
4000.0,36,11.49,1,10,2,70000.0,0,26.64,0.0,672.0,0.0,16.0,63.8,29.0,175105.0,41200.0,2.0,0.0,0.0
12925.0,36,24.99,4,3,0,43000.0,2,23.97,0.0,712.0,0.0,15.0,55.5,19.0,21346.0,20100.0,3.0,0.0,0.0
10000.0,36,8.99,1,10,0,76000.0,1,5.23,0.0,662.0,1.0,9.0,55.0,19.0,11670.0,21200.0,1.0,0.0,0.0
25000.0,36,13.99,2,10,2,116000.0,0,12.86,0.0,707.0,0.0,7.0,43.3,16.0,341667.0,19600.0,4.0,0.0,0.0
25000.0,60,13.44,2,7,2,89000.0,0,17.48,0.0,682.0,0.0,13.0,26.0,36.0,216596.0,33100.0,1.0,0.0,1.0
5000.0,36,6.97,0,10,1,53000.0,1,13.59,0.0,712.0,0.0,10.0,28.7,24.0,244762.0,5300.0,0.0,0.0,0.0
17475.0,60,16.99,3,4,0,38000.0,0,29.91,0.0,697.0,0.0,5.0,83.8,8.0,45293.0,16100.0,0.0,0.0,0.0
10000.0,36,9.16,1,10,1,51000.0,0,5.46,1.0,662.0,1.0,7.0,43.5,33.0,10885.0,25000.0,1.0,0.0,0.0
10000.0,36,5.32,0,10,1,70000.0,0,26.47,0.0,712.0,1.0,11.0,47.4,27.0,93685.0,22800.0,0.0,0.0,0.0
16650.0,36,16.99,3,9,0,60437.0,0,25.47,1.0,687.0,0.0,17.0,56.7,31.0,63235.0,17200.0,3.0,0.0,0.0
6000.0,36,13.49,2,6,2,54000.0,0,12.62,1.0,672.0,1.0,6.0,57.5,16.0,310654.0,3500.0,2.0,0.0,0.0
5600.0,36,15.77,3,9,2,40000.0,0,25.95,0.0,712.0,2.0,14.0,32.3,34.0,238836.0,22700.0,1.0,0.0,1.0
15000.0,36,9.16,1,8,2,40000.0,0,13.77,0.0,732.0,1.0,11.0,10.4,28.0,30672.0,34200.0,3.0,0.0,1.0
25000.0,36,15.77,3,10,2,197000.0,1,13.02,0.0,672.0,1.0,21.0,77.8,32.0,388358.0,58700.0,3.0,0.0,0.0
28000.0,60,14.49,2,10,2,150000.0,1,25.09,0.0,697.0,1.0,17.0,75.3,28.0,605492.0,82300.0,2.0,0.0,0.0
8000.0,36,16.99,3,9,2,70000.0,2,15.89,0.0,682.0,2.0,18.0,21.1,26.0,402035.0,33000.0,9.0,0.0,1.0
12000.0,36,9.16,1,7,1,58000.0,0,31.53,0.0,667.0,0.0,15.0,39.0,27.0,229584.0,26400.0,3.0,0.0,0.0
20000.0,36,14.49,2,4,2,91200.0,6,32.85,0.0,702.0,0.0,10.0,95.5,31.0,178869.0,40000.0,5.0,0.0,0.0
5000.0,36,7.39,0,4,2,47000.0,11,25.51,0.0,727.0,0.0,13.0,42.7,35.0,93429.0,27900.0,2.0,0.0,0.0
8000.0,36,11.49,1,4,0,75000.0,0,18.41,0.0,692.0,1.0,20.0,47.3,33.0,61018.0,39300.0,3.0,0.0,0.0
14000.0,36,13.67,2,10,2,80000.0,0,26.91,0.0,682.0,0.0,17.0,95.7,40.0,478545.0,22900.0,3.0,0.0,0.0
8300.0,36,19.89,4,-1,0,52000.0,0,41.7,0.0,707.0,1.0,20.0,42.4,36.0,54504.0,52300.0,2.0,0.0,0.0
9000.0,36,12.99,2,-1,1,130000.0,0,16.52,0.0,687.0,1.0,12.0,75.1,31.0,245946.0,239200.0,2.0,0.0,0.0
3500.0,36,11.99,2,5,0,20424.0,0,27.73,0.0,677.0,0.0,19.0,66.0,28.0,90016.0,2700.0,1.0,0.0,0.0
10325.0,36,17.27,3,10,2,51000.0,0,15.53,0.0,662.0,1.0,10.0,46.7,16.0,216124.0,15800.0,3.0,0.0,0.0
10000.0,36,8.59,0,-1,1,50000.0,2,7.56,0.0,717.0,0.0,4.0,69.5,14.0,8182.0,4400.0,0.0,0.0,0.0
7000.0,36,8.39,1,10,0,79000.0,1,7.54,0.0,682.0,0.0,13.0,28.9,35.0,6919.0,23900.0,1.0,0.0,0.0
36000.0,36,18.99,3,4,0,96000.0,0,7.89,0.0,727.0,0.0,18.0,20.7,23.0,33044.0,80100.0,4.0,0.0,0.0
13000.0,36,8.39,1,5,2,125000.0,2,8.82,0.0,667.0,0.0,5.0,70.6,19.0,502770.0,23500.0,3.0,0.0,0.0
6025.0,36,13.49,2,10,2,52000.0,0,10.57,0.0,677.0,1.0,8.0,90.0,18.0,139013.0,145170.0,4.0,0.0,1.0
6000.0,36,11.39,1,5,0,52000.0,1,10.92,0.0,712.0,0.0,5.0,41.9,7.0,14369.0,14300.0,0.0,0.0,0.0
3000.0,36,8.39,1,10,2,72000.0,0,26.18,0.0,717.0,0.0,14.0,40.4,23.0,157409.0,51600.0,2.0,0.0,0.0
2000.0,36,12.74,2,3,2,65000.0,8,24.15,0.0,697.0,0.0,12.0,35.4,40.0,260052.0,11700.0,5.0,0.0,1.0
5650.0,36,14.46,2,10,2,46000.0,0,12.6,0.0,677.0,1.0,6.0,59.7,15.0,145635.0,5000.0,2.0,0.0,0.0
32000.0,36,10.99,1,6,2,115000.0,0,10.89,3.0,682.0,0.0,14.0,62.7,22.0,456192.0,37700.0,0.0,0.0,0.0
5000.0,36,8.99,1,10,2,69300.0,5,27.58,0.0,777.0,1.0,16.0,5.8,35.0,150723.0,45900.0,4.0,0.0,0.0
8000.0,36,9.75,1,6,0,77000.0,0,3.02,0.0,717.0,1.0,11.0,23.6,13.0,8248.0,35000.0,2.0,0.0,0.0
25000.0,60,24.99,4,10,0,62000.0,0,26.03,0.0,717.0,0.0,10.0,41.2,21.0,37228.0,16000.0,2.0,0.0,0.0
3000.0,36,11.47,1,2,2,60000.0,0,17.72,1.0,722.0,0.0,10.0,13.3,17.0,132499.0,17900.0,2.0,0.0,0.0
20400.0,36,10.49,1,10,2,86000.0,0,22.48,0.0,677.0,2.0,15.0,54.0,35.0,221455.0,49900.0,5.0,0.0,0.0
22800.0,60,11.99,2,1,2,65000.0,0,29.1,2.0,677.0,0.0,11.0,51.9,21.0,213160.0,23000.0,3.0,0.0,0.0
8000.0,36,16.99,3,10,2,65000.0,0,33.4,0.0,712.0,0.0,8.0,52.8,18.0,433685.0,25000.0,3.0,0.0,1.0
24000.0,36,8.99,1,10,2,92500.0,0,15.94,0.0,682.0,0.0,11.0,76.0,25.0,25195.0,16100.0,0.0,0.0,1.0
12025.0,60,15.59,2,3,2,48000.0,0,24.65,1.0,712.0,0.0,14.0,33.8,37.0,155831.0,30200.0,1.0,0.0,0.0
7000.0,36,12.74,2,10,0,30000.0,1,24.33,1.0,672.0,1.0,6.0,60.2,11.0,9283.0,9500.0,2.0,0.0,0.0
11000.0,36,18.99,3,8,0,40320.0,1,21.74,0.0,667.0,0.0,10.0,80.1,14.0,27246.0,14600.0,2.0,0.0,0.0
18000.0,36,11.44,1,4,2,75000.0,1,15.41,0.0,672.0,0.0,11.0,89.8,16.0,91227.0,28600.0,1.0,0.0,0.0
21000.0,36,9.49,1,3,2,60000.0,2,17.28,0.0,772.0,2.0,25.0,7.1,62.0,58728.0,42800.0,6.0,0.0,0.0
10000.0,36,5.32,0,10,2,100000.0,1,24.11,0.0,797.0,0.0,16.0,22.7,41.0,273156.0,47900.0,1.0,0.0,0.0
30000.0,36,13.49,2,10,2,75000.0,0,23.01,0.0,757.0,0.0,15.0,28.4,42.0,195755.0,48900.0,2.0,0.0,0.0
